Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Label,Event_ID,Window_Number
-13.4,2.8,-5.48,0,0,1,117
-12.96,2.21,-7.21,0,0,1,117
-9.76,0.69,-5.73,0,0,1,117
-7.53,0.1,-3.2,0,0,1,117
-6.18,0.29,-2.38,0,0,1,117
-6.26,0.22,-3.28,0,0,1,117
-6.91,0.02,-4.24,0,0,1,117
-7.41,-0.45,-4.79,0,0,1,117
-6.82,-1.0,-5.31,0,0,1,117
-5.09,-1.1,-4.86,0,0,1,117
-3.31,0.06,-3.31,0,0,1,117
-2.65,0.68,-0.76,0,0,1,117
-2.13,2.47,-0.2,0,0,1,117
-5.33,7.31,-1.12,0,0,1,117
-10.47,7.78,-1.88,0,0,1,117
-11.28,1.65,-12.32,0,0,1,117
-16.45,-1.07,-15.8,0,0,1,117
-9.92,0.9,-6.94,0,0,1,117
-7.53,0.12,1.73,0,0,1,117
-12.37,2.51,-1.4,0,0,1,117
-15.84,3.17,-7.97,0,0,1,117
-16.48,2.71,-11.58,0,0,1,117
-16.27,3.99,-10.51,0,0,1,117
-13.86,4.27,-6.53,0,0,1,117
-12.03,2.36,-4.96,0,0,1,117
-10.46,0.41,-6.09,0,0,1,117
-8.16,-0.02,-6.17,0,0,1,117
-6.5,0.91,-4.5,0,0,1,117
-5.41,1.26,-2.91,0,0,1,117
-3.95,0.92,-2.33,0,0,1,117
-2.7,0.55,-1.45,0,0,1,117
-1.32,0.72,-0.42,0,0,1,117
-1.26,-0.07,0.59,0,0,1,117
-4.12,-1.06,-0.58,0,0,1,117
-8.98,-3.22,-5.58,0,0,1,117
-11.54,0.42,-6.11,0,0,1,117
-11.49,3.3,-5.19,0,0,1,117
-10.67,4.81,-5.13,0,0,1,117
-12.09,1.54,-6.33,0,0,1,117
-11.47,-0.97,-7.42,0,0,1,117
-8.52,-0.64,-5.65,0,0,1,117
-6.72,0.13,-3.35,0,0,1,117
-5.87,1.01,-2.44,0,0,1,117
-6.24,1.79,-2.83,0,0,1,117
-7.79,2.21,-4.58,0,0,1,117
-8.61,2.55,-5.82,0,0,1,117
-9.12,3.03,-6.04,0,0,1,117
-8.97,2.75,-5.87,0,0,1,117
-8.4,1.93,-5.02,0,0,1,117
-8.19,1.09,-4.47,0,0,1,117
-8.27,0.7,-4.5,0,0,1,117
-8.3,0.98,-4.89,0,0,1,117
-8.58,1.02,-5.13,0,0,1,117
-8.67,0.93,-4.9,0,0,1,117
-8.51,1.05,-4.97,0,0,1,117
-8.44,1.21,-5.13,0,0,1,117
-8.62,1.06,-5.25,0,0,1,117
-8.37,0.79,-5.48,0,0,1,117
-7.75,0.83,-5.0,0,0,1,117
-7.46,0.94,-4.35,0,0,1,117
-7.05,1.06,-4.16,0,0,1,117
-6.01,1.35,-4.06,0,0,1,117
-5.04,1.43,-3.88,0,0,1,117
-5.43,2.01,-3.34,0,0,1,117
-6.21,3.78,-1.82,0,0,1,117
-7.25,6.7,-1.6,0,0,1,117
-16.45,-1.07,-15.8,0,0,1,118
-9.92,0.9,-6.94,0,0,1,118
-7.53,0.12,1.73,0,0,1,118
-12.37,2.51,-1.4,0,0,1,118
-15.84,3.17,-7.97,0,0,1,118
-16.48,2.71,-11.58,0,0,1,118
-16.27,3.99,-10.51,0,0,1,118
-13.86,4.27,-6.53,0,0,1,118
-12.03,2.36,-4.96,0,0,1,118
-10.46,0.41,-6.09,0,0,1,118
-8.16,-0.02,-6.17,0,0,1,118
-6.5,0.91,-4.5,0,0,1,118
-5.41,1.26,-2.91,0,0,1,118
-3.95,0.92,-2.33,0,0,1,118
-2.7,0.55,-1.45,0,0,1,118
-1.32,0.72,-0.42,0,0,1,118
-1.26,-0.07,0.59,0,0,1,118
-4.12,-1.06,-0.58,0,0,1,118
-8.98,-3.22,-5.58,0,0,1,118
-11.54,0.42,-6.11,0,0,1,118
-11.49,3.3,-5.19,0,0,1,118
-10.67,4.81,-5.13,0,0,1,118
-12.09,1.54,-6.33,0,0,1,118
-11.47,-0.97,-7.42,0,0,1,118
-8.52,-0.64,-5.65,0,0,1,118
-6.72,0.13,-3.35,0,0,1,118
-5.87,1.01,-2.44,0,0,1,118
-6.24,1.79,-2.83,0,0,1,118
-7.79,2.21,-4.58,0,0,1,118
-8.61,2.55,-5.82,0,0,1,118
-9.12,3.03,-6.04,0,0,1,118
-8.97,2.75,-5.87,0,0,1,118
-8.4,1.93,-5.02,0,0,1,118
-8.19,1.09,-4.47,0,0,1,118
-8.27,0.7,-4.5,0,0,1,118
-8.3,0.98,-4.89,0,0,1,118
-8.58,1.02,-5.13,0,0,1,118
-8.67,0.93,-4.9,0,0,1,118
-8.51,1.05,-4.97,0,0,1,118
-8.44,1.21,-5.13,0,0,1,118
-8.62,1.06,-5.25,0,0,1,118
-8.37,0.79,-5.48,0,0,1,118
-7.75,0.83,-5.0,0,0,1,118
-7.46,0.94,-4.35,0,0,1,118
-7.05,1.06,-4.16,0,0,1,118
-6.01,1.35,-4.06,0,0,1,118
-5.04,1.43,-3.88,0,0,1,118
-5.43,2.01,-3.34,0,0,1,118
-6.21,3.78,-1.82,0,0,1,118
-7.25,6.7,-1.6,0,0,1,118
-9.45,7.43,-3.5,0,0,1,118
-11.04,4.56,-7.02,0,0,1,118
-11.5,-0.61,-11.9,0,0,1,118
-11.65,-4.21,-14.07,0,0,1,118
-10.47,-6.05,-11.56,0,0,1,118
-8.22,-4.35,-5.64,0,0,1,118
-9.92,-1.87,-5.75,0,0,1,118
-11.85,-1.01,-8.44,0,0,1,118
-9.96,-1.18,-8.23,0,0,1,118
-8.37,-1.21,-7.02,0,0,1,118
-8.13,-0.38,-6.5,0,0,1,118
-7.87,1.13,-6.35,0,0,1,118
-7.42,1.05,-6.66,0,0,1,118
-6.63,-0.22,-6.96,0,0,1,118
-5.82,-1.22,-7.77,0,0,1,118
-4.06,-0.98,-8.64,0,0,1,118
-4.22,-0.42,-8.54,0,0,1,118
-3.1,1.97,-7.12,0,0,1,118
-3.25,6.58,-5.55,0,0,1,118
-4.09,11.91,-4.35,0,0,1,118
-6.12,14.2,-3.04,0,0,1,118
-7.61,13.64,-3.58,0,0,1,118
-7.47,11.77,-4.28,0,0,1,118
-7.23,9.89,-4.01,0,0,1,118
-7.06,8.5,-4.76,0,0,1,118
-7.9,8.2,-6.52,0,0,1,118
-8.63,8.35,-6.87,0,0,1,118
-7.69,8.41,-6.61,0,0,1,118
-6.63,7.16,-7.06,0,0,1,118
-5.86,5.56,-7.57,0,0,1,118
-5.31,3.86,-8.51,0,0,1,118
-5.46,2.16,-9.64,0,0,1,118
-5.53,0.31,-9.12,0,0,1,118
-6.61,-2.07,-7.96,0,0,1,118
-7.03,-5.02,-6.44,0,0,1,118
-7.55,-6.44,-6.04,0,0,1,118
-8.44,-7.14,-6.0,0,0,1,118
-8.86,-6.7,-6.03,0,0,1,118
-8.75,-6.08,-6.27,0,0,1,118
-8.08,-5.27,-6.09,0,0,1,118
-8.18,-4.12,-5.99,0,0,1,118
-8.73,-3.18,-7.63,0,0,1,118
-10.58,-2.42,-9.01,0,0,1,118
-11.96,-1.01,-8.77,0,0,1,118
-11.0,0.4,-7.82,0,0,1,118
-9.26,0.89,-8.14,0,0,1,118
-7.81,0.84,-8.15,0,0,1,118
-6.21,1.65,-7.76,0,0,1,118
-4.96,3.45,-6.73,0,0,1,118
-4.96,5.41,-4.95,0,0,1,118
-9.45,7.43,-3.5,0,0,1,119
-11.04,4.56,-7.02,0,0,1,119
-11.5,-0.61,-11.9,0,0,1,119
-11.65,-4.21,-14.07,0,0,1,119
-10.47,-6.05,-11.56,0,0,1,119
-8.22,-4.35,-5.64,0,0,1,119
-9.92,-1.87,-5.75,0,0,1,119
-11.85,-1.01,-8.44,0,0,1,119
-9.96,-1.18,-8.23,0,0,1,119
-8.37,-1.21,-7.02,0,0,1,119
-8.13,-0.38,-6.5,0,0,1,119
-7.87,1.13,-6.35,0,0,1,119
-7.42,1.05,-6.66,0,0,1,119
-6.63,-0.22,-6.96,0,0,1,119
-5.82,-1.22,-7.77,0,0,1,119
-4.06,-0.98,-8.64,0,0,1,119
-4.22,-0.42,-8.54,0,0,1,119
-3.1,1.97,-7.12,0,0,1,119
-3.25,6.58,-5.55,0,0,1,119
-4.09,11.91,-4.35,0,0,1,119
-6.12,14.2,-3.04,0,0,1,119
-7.61,13.64,-3.58,0,0,1,119
-7.47,11.77,-4.28,0,0,1,119
-7.23,9.89,-4.01,0,0,1,119
-7.06,8.5,-4.76,0,0,1,119
-7.9,8.2,-6.52,0,0,1,119
-8.63,8.35,-6.87,0,0,1,119
-7.69,8.41,-6.61,0,0,1,119
-6.63,7.16,-7.06,0,0,1,119
-5.86,5.56,-7.57,0,0,1,119
-5.31,3.86,-8.51,0,0,1,119
-5.46,2.16,-9.64,0,0,1,119
-5.53,0.31,-9.12,0,0,1,119
-6.61,-2.07,-7.96,0,0,1,119
-7.03,-5.02,-6.44,0,0,1,119
-7.55,-6.44,-6.04,0,0,1,119
-8.44,-7.14,-6.0,0,0,1,119
-8.86,-6.7,-6.03,0,0,1,119
-8.75,-6.08,-6.27,0,0,1,119
-8.08,-5.27,-6.09,0,0,1,119
-8.18,-4.12,-5.99,0,0,1,119
-8.73,-3.18,-7.63,0,0,1,119
-10.58,-2.42,-9.01,0,0,1,119
-11.96,-1.01,-8.77,0,0,1,119
-11.0,0.4,-7.82,0,0,1,119
-9.26,0.89,-8.14,0,0,1,119
-7.81,0.84,-8.15,0,0,1,119
-6.21,1.65,-7.76,0,0,1,119
-4.96,3.45,-6.73,0,0,1,119
-4.96,5.41,-4.95,0,0,1,119
-5.19,6.51,-3.49,0,0,1,119
-6.02,6.89,-2.71,0,0,1,119
-6.22,7.27,-2.7,0,0,1,119
-6.81,7.38,-2.85,0,0,1,119
-6.1,7.69,-3.22,0,0,1,119
-5.97,8.81,-3.02,0,0,1,119
-5.98,10.45,-2.77,0,0,1,119
-6.68,11.32,-3.24,0,0,1,119
-7.38,11.29,-5.03,0,0,1,119
-7.71,9.51,-8.48,0,0,1,119
-7.97,7.19,-10.74,0,0,1,119
-6.72,4.98,-10.57,0,0,1,119
-4.79,3.74,-9.41,0,0,1,119
-4.67,2.3,-8.77,0,0,1,119
-5.87,0.29,-8.91,0,0,1,119
-7.27,-2.62,-9.03,0,0,1,119
-7.89,-4.28,-8.19,0,0,1,119
-7.51,-4.9,-8.19,0,0,1,119
-9.25,-5.47,-8.21,0,0,1,119
-9.58,-6.04,-9.01,0,0,1,119
-8.57,-7.02,-8.47,0,0,1,119
-8.22,-7.9,-6.36,0,0,1,119
-7.1,-8.63,-4.02,0,0,1,119
-6.89,-6.92,-3.55,0,0,1,119
-9.81,-3.1,-5.41,0,0,1,119
-11.29,-0.3,-7.88,0,0,1,119
-10.96,-0.71,-9.13,0,0,1,119
-9.13,-1.25,-8.47,0,0,1,119
-6.91,-1.02,-7.54,0,0,1,119
-6.09,0.2,-7.02,0,0,1,119
-6.09,1.54,-7.04,0,0,1,119
-6.16,2.4,-6.64,0,0,1,119
-5.82,3.11,-6.41,0,0,1,119
-5.75,3.58,-5.89,0,0,1,119
-5.31,4.46,-5.09,0,0,1,119
-5.14,5.83,-3.36,0,0,1,119
-5.16,7.2,-2.16,0,0,1,119
-5.9,8.57,-2.58,0,0,1,119
-7.38,10.19,-3.43,0,0,1,119
-8.41,11.63,-4.29,0,0,1,119
-10.04,11.99,-5.59,0,0,1,119
-10.8,11.02,-7.33,0,0,1,119
-10.31,8.82,-7.28,0,0,1,119
-7.55,6.74,-5.95,0,0,1,119
-6.15,4.68,-4.83,0,0,1,119
-5.5,4.15,-5.15,0,0,1,119
-6.1,3.68,-5.76,0,0,1,119
-5.98,3.41,-6.88,0,0,1,119
-6.02,1.79,-7.32,0,0,1,119
-6.65,0.15,-7.34,0,0,1,119
-5.19,6.51,-3.49,0,0,1,120
-6.02,6.89,-2.71,0,0,1,120
-6.22,7.27,-2.7,0,0,1,120
-6.81,7.38,-2.85,0,0,1,120
-6.1,7.69,-3.22,0,0,1,120
-5.97,8.81,-3.02,0,0,1,120
-5.98,10.45,-2.77,0,0,1,120
-6.68,11.32,-3.24,0,0,1,120
-7.38,11.29,-5.03,0,0,1,120
-7.71,9.51,-8.48,0,0,1,120
-7.97,7.19,-10.74,0,0,1,120
-6.72,4.98,-10.57,0,0,1,120
-4.79,3.74,-9.41,0,0,1,120
-4.67,2.3,-8.77,0,0,1,120
-5.87,0.29,-8.91,0,0,1,120
-7.27,-2.62,-9.03,0,0,1,120
-7.89,-4.28,-8.19,0,0,1,120
-7.51,-4.9,-8.19,0,0,1,120
-9.25,-5.47,-8.21,0,0,1,120
-9.58,-6.04,-9.01,0,0,1,120
-8.57,-7.02,-8.47,0,0,1,120
-8.22,-7.9,-6.36,0,0,1,120
-7.1,-8.63,-4.02,0,0,1,120
-6.89,-6.92,-3.55,0,0,1,120
-9.81,-3.1,-5.41,0,0,1,120
-11.29,-0.3,-7.88,0,0,1,120
-10.96,-0.71,-9.13,0,0,1,120
-9.13,-1.25,-8.47,0,0,1,120
-6.91,-1.02,-7.54,0,0,1,120
-6.09,0.2,-7.02,0,0,1,120
-6.09,1.54,-7.04,0,0,1,120
-6.16,2.4,-6.64,0,0,1,120
-5.82,3.11,-6.41,0,0,1,120
-5.75,3.58,-5.89,0,0,1,120
-5.31,4.46,-5.09,0,0,1,120
-5.14,5.83,-3.36,0,0,1,120
-5.16,7.2,-2.16,0,0,1,120
-5.9,8.57,-2.58,0,0,1,120
-7.38,10.19,-3.43,0,0,1,120
-8.41,11.63,-4.29,0,0,1,120
-10.04,11.99,-5.59,0,0,1,120
-10.8,11.02,-7.33,0,0,1,120
-10.31,8.82,-7.28,0,0,1,120
-7.55,6.74,-5.95,0,0,1,120
-6.15,4.68,-4.83,0,0,1,120
-5.5,4.15,-5.15,0,0,1,120
-6.1,3.68,-5.76,0,0,1,120
-5.98,3.41,-6.88,0,0,1,120
-6.02,1.79,-7.32,0,0,1,120
-6.65,0.15,-7.34,0,0,1,120
-6.99,-1.59,-6.53,0,0,1,120
-7.02,-2.8,-6.27,0,0,1,120
-7.1,-3.64,-6.16,0,0,1,120
-7.74,-3.92,-5.78,0,0,1,120
-8.87,-3.95,-5.62,0,0,1,120
-9.79,-3.56,-6.29,0,0,1,120
-10.35,-2.71,-6.72,0,0,1,120
-10.31,-1.32,-6.84,0,0,1,120
-9.82,-0.48,-6.46,0,0,1,120
-8.9,0.31,-5.93,0,0,1,120
-8.28,1.07,-5.31,0,0,1,120
-7.88,1.75,-4.9,0,0,1,120
-8.04,2.23,-4.81,0,0,1,120
-7.9,2.83,-4.78,0,0,1,120
-7.98,3.53,-4.51,0,0,1,120
-8.0,3.75,-4.5,0,0,1,120
-7.78,3.48,-4.63,0,0,1,120
-7.54,2.81,-4.67,0,0,1,120
-7.38,1.93,-4.27,0,0,1,120
-7.2,1.18,-3.88,0,0,1,120
-7.02,0.72,-3.55,0,0,1,120
-7.25,0.52,-3.44,0,0,1,120
-8.46,0.17,-3.73,0,0,1,120
-10.15,0.06,-4.79,0,0,1,120
-11.77,0.21,-6.27,0,0,1,120
-11.1,0.65,-7.25,0,0,1,120
-9.16,1.17,-6.05,0,0,1,120
-8.21,1.1,-4.57,0,0,1,120
-7.83,0.9,-4.19,0,0,1,120
-7.66,0.69,-4.24,0,0,1,120
-7.58,0.69,-4.51,0,0,1,120
-7.67,0.74,-4.78,0,0,1,120
-7.41,0.87,-4.87,0,0,1,120
-7.54,1.03,-4.98,0,0,1,120
-7.11,0.99,-4.7,0,0,1,120
-6.76,0.74,-4.18,0,0,1,120
-6.43,0.44,-3.4,0,0,1,120
-6.0,0.6,-3.16,0,0,1,120
-5.92,1.66,-3.76,0,0,1,120
-6.98,2.56,-5.37,0,0,1,120
-9.15,2.64,-6.92,0,0,1,120
-10.13,3.82,-6.36,0,0,1,120
-10.61,6.29,-5.41,0,0,1,120
-12.33,8.23,-6.05,0,0,1,120
-13.52,7.96,-7.84,0,0,1,120
-12.62,6.72,-8.23,0,0,1,120
-9.91,5.61,-6.46,0,0,1,120
-8.19,4.05,-4.04,0,0,1,120
-7.04,2.0,-2.88,0,0,1,120
-5.65,0.48,-2.64,0,0,1,120
-6.99,-1.59,-6.53,0,0,1,121
-7.02,-2.8,-6.27,0,0,1,121
-7.1,-3.64,-6.16,0,0,1,121
-7.74,-3.92,-5.78,0,0,1,121
-8.87,-3.95,-5.62,0,0,1,121
-9.79,-3.56,-6.29,0,0,1,121
-10.35,-2.71,-6.72,0,0,1,121
-10.31,-1.32,-6.84,0,0,1,121
-9.82,-0.48,-6.46,0,0,1,121
-8.9,0.31,-5.93,0,0,1,121
-8.28,1.07,-5.31,0,0,1,121
-7.88,1.75,-4.9,0,0,1,121
-8.04,2.23,-4.81,0,0,1,121
-7.9,2.83,-4.78,0,0,1,121
-7.98,3.53,-4.51,0,0,1,121
-8.0,3.75,-4.5,0,0,1,121
-7.78,3.48,-4.63,0,0,1,121
-7.54,2.81,-4.67,0,0,1,121
-7.38,1.93,-4.27,0,0,1,121
-7.2,1.18,-3.88,0,0,1,121
-7.02,0.72,-3.55,0,0,1,121
-7.25,0.52,-3.44,0,0,1,121
-8.46,0.17,-3.73,0,0,1,121
-10.15,0.06,-4.79,0,0,1,121
-11.77,0.21,-6.27,0,0,1,121
-11.1,0.65,-7.25,0,0,1,121
-9.16,1.17,-6.05,0,0,1,121
-8.21,1.1,-4.57,0,0,1,121
-7.83,0.9,-4.19,0,0,1,121
-7.66,0.69,-4.24,0,0,1,121
-7.58,0.69,-4.51,0,0,1,121
-7.67,0.74,-4.78,0,0,1,121
-7.41,0.87,-4.87,0,0,1,121
-7.54,1.03,-4.98,0,0,1,121
-7.11,0.99,-4.7,0,0,1,121
-6.76,0.74,-4.18,0,0,1,121
-6.43,0.44,-3.4,0,0,1,121
-6.0,0.6,-3.16,0,0,1,121
-5.92,1.66,-3.76,0,0,1,121
-6.98,2.56,-5.37,0,0,1,121
-9.15,2.64,-6.92,0,0,1,121
-10.13,3.82,-6.36,0,0,1,121
-10.61,6.29,-5.41,0,0,1,121
-12.33,8.23,-6.05,0,0,1,121
-13.52,7.96,-7.84,0,0,1,121
-12.62,6.72,-8.23,0,0,1,121
-9.91,5.61,-6.46,0,0,1,121
-8.19,4.05,-4.04,0,0,1,121
-7.04,2.0,-2.88,0,0,1,121
-5.65,0.48,-2.64,0,0,1,121
-4.81,-0.7,-2.51,0,0,1,121
-5.02,-1.25,-2.74,0,0,1,121
-5.5,-1.31,-3.51,0,0,1,121
-5.53,-1.0,-2.97,0,0,1,121
-6.7,-0.28,-2.85,0,0,1,121
-8.61,0.25,-4.41,0,0,1,121
-10.2,-0.01,-5.98,0,0,1,121
-11.41,-0.45,-5.88,0,0,1,121
-11.65,-0.08,-5.35,0,0,1,121
-10.63,0.28,-6.07,0,0,1,121
-9.35,-0.15,-6.11,0,0,1,121
-8.19,-0.07,-5.37,0,0,1,121
-6.91,0.46,-4.07,0,0,1,121
-6.38,0.9,-3.53,0,0,1,121
-6.75,1.43,-3.46,0,0,1,121
-7.67,1.8,-3.95,0,0,1,121
-8.22,2.03,-4.65,0,0,1,121
-8.1,1.51,-4.86,0,0,1,121
-7.38,0.57,-4.46,0,0,1,121
-6.42,0.8,-3.8,0,0,1,121
-5.58,2.16,-3.06,0,0,1,121
-6.02,4.37,-3.14,0,0,1,121
-8.63,6.39,-4.4,0,0,1,121
-12.08,5.99,-6.19,0,0,1,121
-12.64,4.6,-6.77,0,0,1,121
-11.36,3.73,-7.04,0,0,1,121
-10.12,2.95,-7.3,0,0,1,121
-9.66,2.73,-7.4,0,0,1,121
-9.64,2.53,-7.14,0,0,1,121
-9.0,1.04,-5.45,0,0,1,121
-7.16,-0.77,-3.53,0,0,1,121
-6.03,-1.53,-2.62,0,0,1,121
-6.2,-1.24,-3.4,0,0,1,121
-7.22,0.29,-4.75,0,0,1,121
-7.72,1.61,-5.53,0,0,1,121
-7.7,2.1,-4.91,0,0,1,121
-7.84,2.03,-4.32,0,0,1,121
-7.93,1.87,-4.46,0,0,1,121
-8.23,1.55,-4.99,0,0,1,121
-8.65,1.28,-5.05,0,0,1,121
-8.83,1.09,-4.95,0,0,1,121
-9.13,1.02,-5.02,0,0,1,121
-9.16,1.19,-5.19,0,0,1,121
-8.85,1.19,-5.06,0,0,1,121
-8.27,1.2,-4.83,0,0,1,121
-7.79,1.2,-4.53,0,0,1,121
-7.4,1.05,-4.34,0,0,1,121
-7.04,0.82,-4.03,0,0,1,121
-6.65,0.8,-3.99,0,0,1,121
-7.0,0.39,-3.71,0,0,1,121
-4.81,-0.7,-2.51,0,0,1,122
-5.02,-1.25,-2.74,0,0,1,122
-5.5,-1.31,-3.51,0,0,1,122
-5.53,-1.0,-2.97,0,0,1,122
-6.7,-0.28,-2.85,0,0,1,122
-8.61,0.25,-4.41,0,0,1,122
-10.2,-0.01,-5.98,0,0,1,122
-11.41,-0.45,-5.88,0,0,1,122
-11.65,-0.08,-5.35,0,0,1,122
-10.63,0.28,-6.07,0,0,1,122
-9.35,-0.15,-6.11,0,0,1,122
-8.19,-0.07,-5.37,0,0,1,122
-6.91,0.46,-4.07,0,0,1,122
-6.38,0.9,-3.53,0,0,1,122
-6.75,1.43,-3.46,0,0,1,122
-7.67,1.8,-3.95,0,0,1,122
-8.22,2.03,-4.65,0,0,1,122
-8.1,1.51,-4.86,0,0,1,122
-7.38,0.57,-4.46,0,0,1,122
-6.42,0.8,-3.8,0,0,1,122
-5.58,2.16,-3.06,0,0,1,122
-6.02,4.37,-3.14,0,0,1,122
-8.63,6.39,-4.4,0,0,1,122
-12.08,5.99,-6.19,0,0,1,122
-12.64,4.6,-6.77,0,0,1,122
-11.36,3.73,-7.04,0,0,1,122
-10.12,2.95,-7.3,0,0,1,122
-9.66,2.73,-7.4,0,0,1,122
-9.64,2.53,-7.14,0,0,1,122
-9.0,1.04,-5.45,0,0,1,122
-7.16,-0.77,-3.53,0,0,1,122
-6.03,-1.53,-2.62,0,0,1,122
-6.2,-1.24,-3.4,0,0,1,122
-7.22,0.29,-4.75,0,0,1,122
-7.72,1.61,-5.53,0,0,1,122
-7.7,2.1,-4.91,0,0,1,122
-7.84,2.03,-4.32,0,0,1,122
-7.93,1.87,-4.46,0,0,1,122
-8.23,1.55,-4.99,0,0,1,122
-8.65,1.28,-5.05,0,0,1,122
-8.83,1.09,-4.95,0,0,1,122
-9.13,1.02,-5.02,0,0,1,122
-9.16,1.19,-5.19,0,0,1,122
-8.85,1.19,-5.06,0,0,1,122
-8.27,1.2,-4.83,0,0,1,122
-7.79,1.2,-4.53,0,0,1,122
-7.4,1.05,-4.34,0,0,1,122
-7.04,0.82,-4.03,0,0,1,122
-6.65,0.8,-3.99,0,0,1,122
-7.0,0.39,-3.71,0,0,1,122
-7.84,1.0,-3.56,0,0,1,122
-8.72,1.69,-4.57,0,0,1,122
-9.55,1.67,-6.65,0,0,1,122
-8.64,1.71,-6.99,0,0,1,122
-7.5,1.32,-4.9,0,0,1,122
-7.0,2.35,-1.63,0,0,1,122
-7.19,4.55,-0.54,0,0,1,122
-8.66,7.3,-2.88,0,0,1,122
-10.56,8.96,-5.96,0,0,1,122
-11.97,9.64,-8.81,0,0,1,122
-12.69,8.54,-9.12,0,0,1,122
-9.98,5.53,-5.82,0,0,1,122
-7.15,3.37,-1.13,0,0,1,122
-6.01,2.85,-0.88,0,0,1,122
-6.82,3.44,-3.07,0,0,1,122
-6.96,3.22,-4.22,0,0,1,122
-6.25,2.75,-3.2,0,0,1,122
-5.34,2.29,-1.57,0,0,1,122
-5.35,2.04,-0.88,0,0,1,122
-5.76,2.19,-1.41,0,0,1,122
-6.85,3.0,-2.63,0,0,1,122
-7.99,4.06,-4.58,0,0,1,122
-8.78,4.24,-5.33,0,0,1,122
-9.3,4.63,-4.61,0,0,1,122
-12.79,2.85,-5.01,0,0,1,122
-12.02,2.65,-7.31,0,0,1,122
-10.8,2.13,-5.81,0,0,1,122
-9.82,1.2,-3.6,0,0,1,122
-9.66,0.83,-3.38,0,0,1,122
-9.64,1.31,-4.52,0,0,1,122
-8.44,1.39,-3.7,0,0,1,122
-7.37,1.94,-2.51,0,0,1,122
-7.24,2.02,-2.51,0,0,1,122
-8.36,1.25,-4.2,0,0,1,122
-9.52,0.33,-5.75,0,0,1,122
-8.95,-0.71,-6.04,0,0,1,122
-8.66,-1.1,-4.98,0,0,1,122
-7.66,-0.67,-3.76,0,0,1,122
-7.45,0.57,-3.3,0,0,1,122
-7.79,1.42,-3.82,0,0,1,122
-7.89,1.73,-4.8,0,0,1,122
-8.69,1.41,-5.45,0,0,1,122
-8.98,0.36,-5.12,0,0,1,122
-8.83,-0.48,-4.65,0,0,1,122
-8.13,-0.61,-4.67,0,0,1,122
-8.46,0.14,-5.48,0,0,1,122
-9.18,0.97,-6.05,0,0,1,122
-8.93,1.96,-5.51,0,0,1,122
-8.4,2.47,-4.71,0,0,1,122
-7.91,2.75,-4.1,0,0,1,122
-7.84,1.0,-3.56,0,0,1,123
-8.72,1.69,-4.57,0,0,1,123
-9.55,1.67,-6.65,0,0,1,123
-8.64,1.71,-6.99,0,0,1,123
-7.5,1.32,-4.9,0,0,1,123
-7.0,2.35,-1.63,0,0,1,123
-7.19,4.55,-0.54,0,0,1,123
-8.66,7.3,-2.88,0,0,1,123
-10.56,8.96,-5.96,0,0,1,123
-11.97,9.64,-8.81,0,0,1,123
-12.69,8.54,-9.12,0,0,1,123
-9.98,5.53,-5.82,0,0,1,123
-7.15,3.37,-1.13,0,0,1,123
-6.01,2.85,-0.88,0,0,1,123
-6.82,3.44,-3.07,0,0,1,123
-6.96,3.22,-4.22,0,0,1,123
-6.25,2.75,-3.2,0,0,1,123
-5.34,2.29,-1.57,0,0,1,123
-5.35,2.04,-0.88,0,0,1,123
-5.76,2.19,-1.41,0,0,1,123
-6.85,3.0,-2.63,0,0,1,123
-7.99,4.06,-4.58,0,0,1,123
-8.78,4.24,-5.33,0,0,1,123
-9.3,4.63,-4.61,0,0,1,123
-12.79,2.85,-5.01,0,0,1,123
-12.02,2.65,-7.31,0,0,1,123
-10.8,2.13,-5.81,0,0,1,123
-9.82,1.2,-3.6,0,0,1,123
-9.66,0.83,-3.38,0,0,1,123
-9.64,1.31,-4.52,0,0,1,123
-8.44,1.39,-3.7,0,0,1,123
-7.37,1.94,-2.51,0,0,1,123
-7.24,2.02,-2.51,0,0,1,123
-8.36,1.25,-4.2,0,0,1,123
-9.52,0.33,-5.75,0,0,1,123
-8.95,-0.71,-6.04,0,0,1,123
-8.66,-1.1,-4.98,0,0,1,123
-7.66,-0.67,-3.76,0,0,1,123
-7.45,0.57,-3.3,0,0,1,123
-7.79,1.42,-3.82,0,0,1,123
-7.89,1.73,-4.8,0,0,1,123
-8.69,1.41,-5.45,0,0,1,123
-8.98,0.36,-5.12,0,0,1,123
-8.83,-0.48,-4.65,0,0,1,123
-8.13,-0.61,-4.67,0,0,1,123
-8.46,0.14,-5.48,0,0,1,123
-9.18,0.97,-6.05,0,0,1,123
-8.93,1.96,-5.51,0,0,1,123
-8.4,2.47,-4.71,0,0,1,123
-7.91,2.75,-4.1,0,0,1,123
-7.79,2.53,-4.1,0,0,1,123
-8.01,2.06,-4.43,0,0,1,123
-8.5,1.97,-4.86,0,0,1,123
-8.66,2.2,-5.02,0,0,1,123
-8.43,2.14,-4.62,0,0,1,123
-8.15,2.02,-3.87,0,0,1,123
-7.96,1.99,-3.88,0,0,1,123
-7.89,2.05,-4.33,0,0,1,123
-7.83,2.61,-4.64,0,0,1,123
-8.07,3.37,-4.82,0,0,1,123
-8.42,3.7,-4.66,0,0,1,123
