Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Event_ID,Window_Number
1.14,-8.77,-1.11,0,3,9
0.88,-9.31,-1.84,0,3,9
0.93,-9.59,-2.04,0,3,9
1.13,-9.71,-2.23,0,3,9
1.14,-9.7,-2.12,0,3,9
1.45,-9.49,-2.01,0,3,9
1.48,-9.38,-2.24,0,3,9
2.05,-10.77,-3.21,0,3,9
3.34,-11.71,-3.52,0,3,9
1.42,-10.88,-4.92,0,3,9
2.12,-8.9,-3.68,0,3,9
2.21,-7.58,-2.61,0,3,9
1.01,-7.31,-3.23,0,3,9
1.78,-8.67,-3.09,0,3,9
2.1,-9.98,-3.71,0,3,9
2.26,-10.09,-4.26,0,3,9
2.15,-9.54,-4.21,0,3,9
2.13,-8.8,-3.66,0,3,9
2.4,-8.52,-3.18,0,3,9
2.4,-8.82,-3.3,0,3,9
2.17,-9.41,-3.63,0,3,9
2.14,-9.51,-3.54,0,3,9
2.25,-9.24,-3.31,0,3,9
2.09,-8.98,-3.35,0,3,9
1.9,-8.88,-3.33,0,3,9
1.97,-9.02,-3.33,0,3,9
1.83,-9.07,-3.14,0,3,9
1.9,-9.22,-3.23,0,3,9
1.85,-9.34,-3.39,0,3,9
2.04,-9.31,-3.18,0,3,9
1.94,-9.14,-3.01,0,3,9
2.03,-9.13,-3.02,0,3,9
1.93,-9.26,-3.16,0,3,9
1.87,-9.29,-3.29,0,3,9
1.84,-9.32,-3.3,0,3,9
1.99,-9.22,-3.14,0,3,9
1.96,-9.23,-3.1,0,3,9
1.88,-9.32,-3.16,0,3,9
1.92,-9.23,-3.19,0,3,9
1.97,-9.19,-2.89,0,3,9
1.95,-9.18,-3.15,0,3,9
1.96,-9.28,-3.12,0,3,9
1.99,-9.29,-3.05,0,3,9
1.97,-9.19,-3.12,0,3,9
2.0,-9.26,-3.1,0,3,9
1.89,-9.21,-3.34,0,3,9
2.02,-9.26,-2.98,0,3,9
2.05,-9.33,-3.02,0,3,9
1.94,-9.21,-3.02,0,3,9
2.07,-9.24,-2.97,0,3,9
2.05,-9.22,-3.05,0,3,9
2.07,-9.24,-3.06,0,3,9
1.97,-9.21,-3.09,0,3,9
2.04,-9.29,-3.14,0,3,9
1.99,-9.24,-3.09,0,3,9
2.03,-9.16,-3.04,0,3,9
2.01,-9.13,-3.11,0,3,9
1.96,-9.35,-3.15,0,3,9
2.06,-9.38,-2.89,0,3,9
1.91,-9.25,-3.04,0,3,9
1.93,-9.2,-3.21,0,3,9
2.02,-9.28,-3.08,0,3,9
2.05,-9.33,-3.02,0,3,9
1.98,-9.28,-3.06,0,3,9
1.85,-9.22,-3.22,0,3,9
1.93,-9.22,-3.13,0,3,9
1.95,-9.23,-3.0,0,3,9
1.92,-9.28,-3.12,0,3,9
1.92,-9.25,-3.07,0,3,9
1.97,-9.27,-3.03,0,3,9
1.98,-9.21,-2.86,0,3,9
2.02,-9.24,-2.95,0,3,9
1.96,-9.19,-3.12,0,3,9
2.03,-9.25,-3.05,0,3,9
1.9,-9.38,-3.08,0,3,9
2.01,-9.3,-3.1,0,3,9
2.07,-9.2,-2.96,0,3,9
2.03,-9.23,-3.02,0,3,9
2.05,-9.3,-3.05,0,3,9
2.07,-9.3,-3.1,0,3,9
2.04,-9.22,-3.18,0,3,9
2.02,-9.24,-2.98,0,3,9
2.01,-9.23,-3.04,0,3,9
1.97,-9.24,-3.07,0,3,9
1.98,-9.3,-2.99,0,3,9
2.0,-9.22,-2.97,0,3,9
1.96,-9.25,-3.02,0,3,9
2.46,-9.24,-0.85,0,3,10
2.66,-9.49,-0.63,0,3,10
1.28,-8.62,-0.8,0,3,10
0.82,-8.84,-1.05,0,3,10
1.37,-9.94,-0.69,0,3,10
1.17,-10.08,-2.03,0,3,10
1.53,-9.7,-1.31,0,3,10
1.48,-9.62,-1.11,0,3,10
1.14,-8.77,-1.11,0,3,10
0.88,-9.31,-1.84,0,3,10
0.93,-9.59,-2.04,0,3,10
1.13,-9.71,-2.23,0,3,10
1.14,-9.7,-2.12,0,3,10
1.45,-9.49,-2.01,0,3,10
1.48,-9.38,-2.24,0,3,10
2.05,-10.77,-3.21,0,3,10
3.34,-11.71,-3.52,0,3,10
1.42,-10.88,-4.92,0,3,10
2.12,-8.9,-3.68,0,3,10
2.21,-7.58,-2.61,0,3,10
1.01,-7.31,-3.23,0,3,10
1.78,-8.67,-3.09,0,3,10
2.1,-9.98,-3.71,0,3,10
2.26,-10.09,-4.26,0,3,10
2.15,-9.54,-4.21,0,3,10
2.13,-8.8,-3.66,0,3,10
2.4,-8.52,-3.18,0,3,10
2.4,-8.82,-3.3,0,3,10
2.17,-9.41,-3.63,0,3,10
2.14,-9.51,-3.54,0,3,10
2.25,-9.24,-3.31,0,3,10
2.09,-8.98,-3.35,0,3,10
1.9,-8.88,-3.33,0,3,10
1.97,-9.02,-3.33,0,3,10
1.83,-9.07,-3.14,0,3,10
1.9,-9.22,-3.23,0,3,10
1.85,-9.34,-3.39,0,3,10
2.04,-9.31,-3.18,0,3,10
1.94,-9.14,-3.01,0,3,10
2.03,-9.13,-3.02,0,3,10
1.93,-9.26,-3.16,0,3,10
1.87,-9.29,-3.29,0,3,10
1.84,-9.32,-3.3,0,3,10
1.99,-9.22,-3.14,0,3,10
1.96,-9.23,-3.1,0,3,10
1.88,-9.32,-3.16,0,3,10
1.92,-9.23,-3.19,0,3,10
1.97,-9.19,-2.89,0,3,10
1.95,-9.18,-3.15,0,3,10
1.96,-9.28,-3.12,0,3,10
1.99,-9.29,-3.05,0,3,10
1.97,-9.19,-3.12,0,3,10
2.0,-9.26,-3.1,0,3,10
1.89,-9.21,-3.34,0,3,10
2.02,-9.26,-2.98,0,3,10
2.05,-9.33,-3.02,0,3,10
1.94,-9.21,-3.02,0,3,10
2.07,-9.24,-2.97,0,3,10
2.05,-9.22,-3.05,0,3,10
2.07,-9.24,-3.06,0,3,10
1.97,-9.21,-3.09,0,3,10
2.04,-9.29,-3.14,0,3,10
1.99,-9.24,-3.09,0,3,10
2.03,-9.16,-3.04,0,3,10
2.01,-9.13,-3.11,0,3,10
1.96,-9.35,-3.15,0,3,10
2.06,-9.38,-2.89,0,3,10
1.91,-9.25,-3.04,0,3,10
1.93,-9.2,-3.21,0,3,10
2.02,-9.28,-3.08,0,3,10
2.05,-9.33,-3.02,0,3,10
1.98,-9.28,-3.06,0,3,10
1.85,-9.22,-3.22,0,3,10
1.93,-9.22,-3.13,0,3,10
1.95,-9.23,-3.0,0,3,10
1.92,-9.28,-3.12,0,3,10
1.92,-9.25,-3.07,0,3,10
1.97,-9.27,-3.03,0,3,10
1.98,-9.21,-2.86,0,3,10
2.02,-9.24,-2.95,0,3,10
1.96,-9.19,-3.12,0,3,10
2.03,-9.25,-3.05,0,3,10
1.9,-9.38,-3.08,0,3,10
2.01,-9.3,-3.1,0,3,10
2.07,-9.2,-2.96,0,3,10
2.03,-9.23,-3.02,0,3,10
2.05,-9.3,-3.05,0,3,10
2.07,-9.3,-3.1,0,3,10
2.04,-9.22,-3.18,0,3,10
2.02,-9.24,-2.98,0,3,10
2.01,-9.23,-3.04,0,3,10
1.97,-9.24,-3.07,0,3,10
1.98,-9.3,-2.99,0,3,10
2.0,-9.22,-2.97,0,3,10
1.96,-9.25,-3.02,0,3,10
1.87,-9.28,-3.15,0,3,10
1.84,-9.13,-3.2,0,3,10
1.89,-9.29,-3.15,0,3,10
2.11,-9.52,-2.99,0,3,10
2.1,-9.49,-2.93,0,3,10
-7.72,0.49,-4.68,1,4,1
-6.22,0.34,-3.94,1,4,1
-7.43,0.51,-3.5,1,4,1
-8.55,2.31,-3.95,1,4,1
-8.76,2.85,-2.85,0,4,1
-6.93,-1.83,-8.97,0,4,1
-8.58,-4.22,-9.27,0,4,1
-8.18,-1.71,-4.83,0,4,1
-7.95,0.85,-3.62,0,4,1
-8.27,1.63,-4.09,0,4,1
-7.85,-0.21,-4.83,0,4,1
-6.0,-2.83,-4.91,0,4,1
-5.5,-3.53,-2.96,0,4,1
-7.39,-3.33,-3.88,0,4,1
-9.0,-2.03,-5.73,0,4,1
-9.37,-0.58,-5.33,0,4,1
-9.82,0.74,-5.33,0,4,1
-9.41,0.41,-4.74,0,4,1
-9.39,-1.15,-4.69,0,4,1
-9.56,-1.56,-5.1,0,4,1
-10.72,-0.23,-5.5,0,4,1
-9.42,1.24,-6.62,0,4,1
-8.76,1.35,-6.01,0,4,1
-7.33,1.3,-2.4,0,4,1
-6.57,-0.12,0.14,0,4,1
-4.39,1.78,5.86,0,4,1
-1.32,5.04,11.32,0,4,1
7.2,-3.02,11.86,0,4,1
10.91,-14.8,-1.02,0,4,1
6.24,-18.92,-2.85,0,4,1
15.75,-19.62,2.08,0,4,1
12.98,-19.62,-6.21,0,4,1
5.24,-19.62,3.09,0,4,1
10.64,-11.21,13.27,0,4,1
8.13,-9.59,19.62,0,4,1
4.4,-10.07,19.62,0,4,1
-0.43,-13.73,19.62,0,4,1
-3.12,-13.21,15.39,0,4,1
-8.67,-1.3,19.13,0,4,1
-13.88,4.83,15.29,0,4,1
-10.43,7.41,12.09,0,4,1
-3.61,1.5,12.17,0,4,1
0.03,-7.1,11.77,0,4,1
-1.93,-9.27,7.86,0,4,1
-4.99,-7.46,4.85,0,4,1
-5.41,-4.2,1.88,0,4,1
-6.18,-0.44,-0.24,0,4,1
-6.07,0.11,0.94,0,4,1
-3.37,-0.99,1.64,0,4,1
-3.1,-3.73,2.77,0,4,1
-3.53,-5.86,2.42,0,4,1
-3.94,-6.96,0.97,0,4,1
-3.58,-6.49,1.23,0,4,1
-3.11,-5.45,2.92,0,4,1
-2.46,-4.31,3.96,0,4,1
-3.61,-4.21,4.64,0,4,1
-4.64,-4.67,4.64,0,4,1
-5.37,-5.69,4.99,0,4,1
-4.38,-6.71,6.09,0,4,1
-3.44,-7.36,7.11,0,4,1
-3.64,-8.12,7.53,0,4,1
-4.18,-7.98,7.25,0,4,1
-5.26,-7.19,7.28,0,4,1
-5.32,-6.98,7.47,0,4,1
-4.38,-7.19,7.54,0,4,1
-3.57,-7.53,8.15,0,4,1
-3.57,-7.02,7.86,0,4,1
-4.53,-6.04,7.04,0,4,1
-4.4,-5.54,6.77,0,4,1
-3.64,-5.65,6.74,0,4,1
-3.31,-5.95,6.33,0,4,1
-3.46,-6.15,6.03,0,4,1
-3.46,-6.2,6.09,0,4,1
-3.4,-6.46,5.82,0,4,1
-3.57,-6.47,5.13,0,4,1
-3.69,-6.25,4.98,0,4,1
-3.57,-6.11,5.45,0,4,1
-3.41,-6.1,5.45,0,4,1
-3.55,-6.56,5.22,0,4,1
-3.54,-7.01,5.27,0,4,1
-3.44,-7.18,5.37,0,4,1
-3.73,-6.98,5.08,0,4,1
-4.06,-6.78,5.12,0,4,1
-3.86,-6.75,5.7,0,4,1
-3.67,-6.79,5.93,0,4,1
-3.7,-7.01,5.91,0,4,1
-3.66,-7.23,5.75,0,4,1
-3.56,-7.29,5.96,0,4,1
-3.65,-7.2,6.13,0,4,1
-3.74,-7.23,5.97,0,4,1
-3.48,-7.34,5.86,0,4,1
-3.41,-7.08,5.85,0,4,1
-3.48,-7.1,5.64,0,4,1
-3.37,-7.11,5.51,0,4,1
-3.33,-7.0,5.45,0,4,1
-3.13,-6.96,5.51,0,4,1
-3.19,-7.02,5.45,0,4,1
-3.27,-6.92,5.34,0,4,1
-3.57,-6.81,5.01,0,4,1
-3.59,-6.78,5.01,0,4,1
-6.93,-1.83,-8.97,0,4,2
-8.58,-4.22,-9.27,0,4,2
-8.18,-1.71,-4.83,0,4,2
-7.95,0.85,-3.62,0,4,2
-8.27,1.63,-4.09,0,4,2
-7.85,-0.21,-4.83,0,4,2
-6.0,-2.83,-4.91,0,4,2
-5.5,-3.53,-2.96,0,4,2
-7.39,-3.33,-3.88,0,4,2
-9.0,-2.03,-5.73,0,4,2
-9.37,-0.58,-5.33,0,4,2
-9.82,0.74,-5.33,0,4,2
-9.41,0.41,-4.74,0,4,2
-9.39,-1.15,-4.69,0,4,2
-9.56,-1.56,-5.1,0,4,2
-10.72,-0.23,-5.5,0,4,2
-9.42,1.24,-6.62,0,4,2
-8.76,1.35,-6.01,0,4,2
-7.33,1.3,-2.4,0,4,2
-6.57,-0.12,0.14,0,4,2
-4.39,1.78,5.86,0,4,2
-1.32,5.04,11.32,0,4,2
7.2,-3.02,11.86,0,4,2
10.91,-14.8,-1.02,0,4,2
6.24,-18.92,-2.85,0,4,2
15.75,-19.62,2.08,0,4,2
12.98,-19.62,-6.21,0,4,2
5.24,-19.62,3.09,0,4,2
10.64,-11.21,13.27,0,4,2
8.13,-9.59,19.62,0,4,2
4.4,-10.07,19.62,0,4,2
-0.43,-13.73,19.62,0,4,2
-3.12,-13.21,15.39,0,4,2
-8.67,-1.3,19.13,0,4,2
-13.88,4.83,15.29,0,4,2
-10.43,7.41,12.09,0,4,2
-3.61,1.5,12.17,0,4,2
0.03,-7.1,11.77,0,4,2
-1.93,-9.27,7.86,0,4,2
-4.99,-7.46,4.85,0,4,2
-5.41,-4.2,1.88,0,4,2
-6.18,-0.44,-0.24,0,4,2
-6.07,0.11,0.94,0,4,2
-3.37,-0.99,1.64,0,4,2
-3.1,-3.73,2.77,0,4,2
-3.53,-5.86,2.42,0,4,2
-3.94,-6.96,0.97,0,4,2
-3.58,-6.49,1.23,0,4,2
-3.11,-5.45,2.92,0,4,2
-2.46,-4.31,3.96,0,4,2
-3.61,-4.21,4.64,0,4,2
-4.64,-4.67,4.64,0,4,2
-5.37,-5.69,4.99,0,4,2
-4.38,-6.71,6.09,0,4,2
-3.44,-7.36,7.11,0,4,2
-3.64,-8.12,7.53,0,4,2
-4.18,-7.98,7.25,0,4,2
-5.26,-7.19,7.28,0,4,2
-5.32,-6.98,7.47,0,4,2
-4.38,-7.19,7.54,0,4,2
-3.57,-7.53,8.15,0,4,2
-3.57,-7.02,7.86,0,4,2
-4.53,-6.04,7.04,0,4,2
-4.4,-5.54,6.77,0,4,2
-3.64,-5.65,6.74,0,4,2
-3.31,-5.95,6.33,0,4,2
-3.46,-6.15,6.03,0,4,2
-3.46,-6.2,6.09,0,4,2
-3.4,-6.46,5.82,0,4,2
-3.57,-6.47,5.13,0,4,2
-3.69,-6.25,4.98,0,4,2
-3.57,-6.11,5.45,0,4,2
-3.41,-6.1,5.45,0,4,2
-3.55,-6.56,5.22,0,4,2
-3.54,-7.01,5.27,0,4,2
-3.44,-7.18,5.37,0,4,2
-3.73,-6.98,5.08,0,4,2
-4.06,-6.78,5.12,0,4,2
-3.86,-6.75,5.7,0,4,2
-3.67,-6.79,5.93,0,4,2
-3.7,-7.01,5.91,0,4,2
-3.66,-7.23,5.75,0,4,2
-3.56,-7.29,5.96,0,4,2
-3.65,-7.2,6.13,0,4,2
-3.74,-7.23,5.97,0,4,2
-3.48,-7.34,5.86,0,4,2
-3.41,-7.08,5.85,0,4,2
-3.48,-7.1,5.64,0,4,2
-3.37,-7.11,5.51,0,4,2
-3.33,-7.0,5.45,0,4,2
-3.13,-6.96,5.51,0,4,2
-3.19,-7.02,5.45,0,4,2
-3.27,-6.92,5.34,0,4,2
-3.57,-6.81,5.01,0,4,2
-3.59,-6.78,5.01,0,4,2
-3.26,-7.06,5.69,0,4,2
-2.83,-7.26,6.1,0,4,2
-2.95,-7.22,5.84,0,4,2
-3.58,-6.71,5.07,0,4,2
-4.05,-6.31,4.88,0,4,2
-7.85,-0.21,-4.83,0,4,3
-6.0,-2.83,-4.91,0,4,3
-5.5,-3.53,-2.96,0,4,3
-7.39,-3.33,-3.88,0,4,3
-9.0,-2.03,-5.73,0,4,3
-9.37,-0.58,-5.33,0,4,3
-9.82,0.74,-5.33,0,4,3
-9.41,0.41,-4.74,0,4,3
-9.39,-1.15,-4.69,0,4,3
-9.56,-1.56,-5.1,0,4,3
-10.72,-0.23,-5.5,0,4,3
-9.42,1.24,-6.62,0,4,3
-8.76,1.35,-6.01,0,4,3
-7.33,1.3,-2.4,0,4,3
-6.57,-0.12,0.14,0,4,3
-4.39,1.78,5.86,0,4,3
-1.32,5.04,11.32,0,4,3
7.2,-3.02,11.86,0,4,3
10.91,-14.8,-1.02,0,4,3
6.24,-18.92,-2.85,0,4,3
15.75,-19.62,2.08,0,4,3
12.98,-19.62,-6.21,0,4,3
5.24,-19.62,3.09,0,4,3
10.64,-11.21,13.27,0,4,3
8.13,-9.59,19.62,0,4,3
4.4,-10.07,19.62,0,4,3
-0.43,-13.73,19.62,0,4,3
-3.12,-13.21,15.39,0,4,3
-8.67,-1.3,19.13,0,4,3
-13.88,4.83,15.29,0,4,3
-10.43,7.41,12.09,0,4,3
-3.61,1.5,12.17,0,4,3
0.03,-7.1,11.77,0,4,3
-1.93,-9.27,7.86,0,4,3
-4.99,-7.46,4.85,0,4,3
-5.41,-4.2,1.88,0,4,3
-6.18,-0.44,-0.24,0,4,3
-6.07,0.11,0.94,0,4,3
-3.37,-0.99,1.64,0,4,3
-3.1,-3.73,2.77,0,4,3
-3.53,-5.86,2.42,0,4,3
-3.94,-6.96,0.97,0,4,3
-3.58,-6.49,1.23,0,4,3
-3.11,-5.45,2.92,0,4,3
-2.46,-4.31,3.96,0,4,3
-3.61,-4.21,4.64,0,4,3
-4.64,-4.67,4.64,0,4,3
-5.37,-5.69,4.99,0,4,3
-4.38,-6.71,6.09,0,4,3
-3.44,-7.36,7.11,0,4,3
-3.64,-8.12,7.53,0,4,3
-4.18,-7.98,7.25,0,4,3
-5.26,-7.19,7.28,0,4,3
-5.32,-6.98,7.47,0,4,3
-4.38,-7.19,7.54,0,4,3
-3.57,-7.53,8.15,0,4,3
-3.57,-7.02,7.86,0,4,3
-4.53,-6.04,7.04,0,4,3
-4.4,-5.54,6.77,0,4,3
-3.64,-5.65,6.74,0,4,3
-3.31,-5.95,6.33,0,4,3
-3.46,-6.15,6.03,0,4,3
-3.46,-6.2,6.09,0,4,3
-3.4,-6.46,5.82,0,4,3
-3.57,-6.47,5.13,0,4,3
-3.69,-6.25,4.98,0,4,3
-3.57,-6.11,5.45,0,4,3
-3.41,-6.1,5.45,0,4,3
-3.55,-6.56,5.22,0,4,3
-3.54,-7.01,5.27,0,4,3
-3.44,-7.18,5.37,0,4,3
-3.73,-6.98,5.08,0,4,3
-4.06,-6.78,5.12,0,4,3
-3.86,-6.75,5.7,0,4,3
-3.67,-6.79,5.93,0,4,3
-3.7,-7.01,5.91,0,4,3
-3.66,-7.23,5.75,0,4,3
-3.56,-7.29,5.96,0,4,3
-3.65,-7.2,6.13,0,4,3
-3.74,-7.23,5.97,0,4,3
-3.48,-7.34,5.86,0,4,3
-3.41,-7.08,5.85,0,4,3
-3.48,-7.1,5.64,0,4,3
-3.37,-7.11,5.51,0,4,3
-3.33,-7.0,5.45,0,4,3
-3.13,-6.96,5.51,0,4,3
-3.19,-7.02,5.45,0,4,3
-3.27,-6.92,5.34,0,4,3
-3.57,-6.81,5.01,0,4,3
-3.59,-6.78,5.01,0,4,3
-3.26,-7.06,5.69,0,4,3
-2.83,-7.26,6.1,0,4,3
-2.95,-7.22,5.84,0,4,3
-3.58,-6.71,5.07,0,4,3
-4.05,-6.31,4.88,0,4,3
-3.88,-6.53,5.19,0,4,3
-3.09,-7.1,5.67,0,4,3
-2.85,-7.44,5.75,0,4,3
-3.03,-7.49,5.92,0,4,3
-3.39,-7.16,5.59,0,4,3
-9.37,-0.58,-5.33,0,4,4
-9.82,0.74,-5.33,0,4,4
-9.41,0.41,-4.74,0,4,4
-9.39,-1.15,-4.69,0,4,4
-9.56,-1.56,-5.1,0,4,4
-10.72,-0.23,-5.5,0,4,4
-9.42,1.24,-6.62,0,4,4
-8.76,1.35,-6.01,0,4,4
-7.33,1.3,-2.4,0,4,4
-6.57,-0.12,0.14,0,4,4
-4.39,1.78,5.86,0,4,4
-1.32,5.04,11.32,0,4,4
7.2,-3.02,11.86,0,4,4
10.91,-14.8,-1.02,0,4,4
6.24,-18.92,-2.85,0,4,4
15.75,-19.62,2.08,0,4,4
12.98,-19.62,-6.21,0,4,4
5.24,-19.62,3.09,0,4,4
10.64,-11.21,13.27,0,4,4
8.13,-9.59,19.62,0,4,4
4.4,-10.07,19.62,0,4,4
-0.43,-13.73,19.62,0,4,4
-3.12,-13.21,15.39,0,4,4
-8.67,-1.3,19.13,0,4,4
-13.88,4.83,15.29,0,4,4
-10.43,7.41,12.09,0,4,4
-3.61,1.5,12.17,0,4,4
0.03,-7.1,11.77,0,4,4
-1.93,-9.27,7.86,0,4,4
-4.99,-7.46,4.85,0,4,4
-5.41,-4.2,1.88,0,4,4
-6.18,-0.44,-0.24,0,4,4
-6.07,0.11,0.94,0,4,4
-3.37,-0.99,1.64,0,4,4
-3.1,-3.73,2.77,0,4,4
-3.53,-5.86,2.42,0,4,4
-3.94,-6.96,0.97,0,4,4
-3.58,-6.49,1.23,0,4,4
-3.11,-5.45,2.92,0,4,4
-2.46,-4.31,3.96,0,4,4
-3.61,-4.21,4.64,0,4,4
-4.64,-4.67,4.64,0,4,4
-5.37,-5.69,4.99,0,4,4
-4.38,-6.71,6.09,0,4,4
-3.44,-7.36,7.11,0,4,4
-3.64,-8.12,7.53,0,4,4
-4.18,-7.98,7.25,0,4,4
-5.26,-7.19,7.28,0,4,4
-5.32,-6.98,7.47,0,4,4
-4.38,-7.19,7.54,0,4,4
-3.57,-7.53,8.15,0,4,4
-3.57,-7.02,7.86,0,4,4
-4.53,-6.04,7.04,0,4,4
-4.4,-5.54,6.77,0,4,4
-3.64,-5.65,6.74,0,4,4
-3.31,-5.95,6.33,0,4,4
-3.46,-6.15,6.03,0,4,4
-3.46,-6.2,6.09,0,4,4
-3.4,-6.46,5.82,0,4,4
-3.57,-6.47,5.13,0,4,4
-3.69,-6.25,4.98,0,4,4
-3.57,-6.11,5.45,0,4,4
-3.41,-6.1,5.45,0,4,4
-3.55,-6.56,5.22,0,4,4
-3.54,-7.01,5.27,0,4,4
-3.44,-7.18,5.37,0,4,4
-3.73,-6.98,5.08,0,4,4
-4.06,-6.78,5.12,0,4,4
-3.86,-6.75,5.7,0,4,4
-3.67,-6.79,5.93,0,4,4
-3.7,-7.01,5.91,0,4,4
-3.66,-7.23,5.75,0,4,4
-3.56,-7.29,5.96,0,4,4
-3.65,-7.2,6.13,0,4,4
-3.74,-7.23,5.97,0,4,4
-3.48,-7.34,5.86,0,4,4
-3.41,-7.08,5.85,0,4,4
-3.48,-7.1,5.64,0,4,4
-3.37,-7.11,5.51,0,4,4
-3.33,-7.0,5.45,0,4,4
-3.13,-6.96,5.51,0,4,4
-3.19,-7.02,5.45,0,4,4
-3.27,-6.92,5.34,0,4,4
-3.57,-6.81,5.01,0,4,4
-3.59,-6.78,5.01,0,4,4
-3.26,-7.06,5.69,0,4,4
-2.83,-7.26,6.1,0,4,4
-2.95,-7.22,5.84,0,4,4
-3.58,-6.71,5.07,0,4,4
-4.05,-6.31,4.88,0,4,4
-3.88,-6.53,5.19,0,4,4
-3.09,-7.1,5.67,0,4,4
-2.85,-7.44,5.75,0,4,4
-3.03,-7.49,5.92,0,4,4
-3.39,-7.16,5.59,0,4,4
-3.53,-6.85,5.19,0,4,4
-3.4,-6.69,5.53,0,4,4
-3.21,-6.79,5.74,0,4,4
-3.42,-7.06,5.84,0,4,4
-3.19,-7.64,5.7,0,4,4
-10.72,-0.23,-5.5,0,4,5
-9.42,1.24,-6.62,0,4,5
-8.76,1.35,-6.01,0,4,5
-7.33,1.3,-2.4,0,4,5
-6.57,-0.12,0.14,0,4,5
-4.39,1.78,5.86,0,4,5
-1.32,5.04,11.32,0,4,5
7.2,-3.02,11.86,0,4,5
10.91,-14.8,-1.02,0,4,5
6.24,-18.92,-2.85,0,4,5
15.75,-19.62,2.08,0,4,5
12.98,-19.62,-6.21,0,4,5
5.24,-19.62,3.09,0,4,5
10.64,-11.21,13.27,0,4,5
8.13,-9.59,19.62,0,4,5
4.4,-10.07,19.62,0,4,5
-0.43,-13.73,19.62,0,4,5
-3.12,-13.21,15.39,0,4,5
-8.67,-1.3,19.13,0,4,5
-13.88,4.83,15.29,0,4,5
-10.43,7.41,12.09,0,4,5
-3.61,1.5,12.17,0,4,5
0.03,-7.1,11.77,0,4,5
-1.93,-9.27,7.86,0,4,5
-4.99,-7.46,4.85,0,4,5
-5.41,-4.2,1.88,0,4,5
-6.18,-0.44,-0.24,0,4,5
-6.07,0.11,0.94,0,4,5
-3.37,-0.99,1.64,0,4,5
-3.1,-3.73,2.77,0,4,5
-3.53,-5.86,2.42,0,4,5
-3.94,-6.96,0.97,0,4,5
-3.58,-6.49,1.23,0,4,5
-3.11,-5.45,2.92,0,4,5
-2.46,-4.31,3.96,0,4,5
-3.61,-4.21,4.64,0,4,5
-4.64,-4.67,4.64,0,4,5
-5.37,-5.69,4.99,0,4,5
-4.38,-6.71,6.09,0,4,5
-3.44,-7.36,7.11,0,4,5
-3.64,-8.12,7.53,0,4,5
-4.18,-7.98,7.25,0,4,5
-5.26,-7.19,7.28,0,4,5
-5.32,-6.98,7.47,0,4,5
-4.38,-7.19,7.54,0,4,5
-3.57,-7.53,8.15,0,4,5
-3.57,-7.02,7.86,0,4,5
-4.53,-6.04,7.04,0,4,5
-4.4,-5.54,6.77,0,4,5
-3.64,-5.65,6.74,0,4,5
-3.31,-5.95,6.33,0,4,5
-3.46,-6.15,6.03,0,4,5
-3.46,-6.2,6.09,0,4,5
-3.4,-6.46,5.82,0,4,5
-3.57,-6.47,5.13,0,4,5
-3.69,-6.25,4.98,0,4,5
-3.57,-6.11,5.45,0,4,5
-3.41,-6.1,5.45,0,4,5
-3.55,-6.56,5.22,0,4,5
-3.54,-7.01,5.27,0,4,5
-3.44,-7.18,5.37,0,4,5
-3.73,-6.98,5.08,0,4,5
-4.06,-6.78,5.12,0,4,5
-3.86,-6.75,5.7,0,4,5
-3.67,-6.79,5.93,0,4,5
-3.7,-7.01,5.91,0,4,5
-3.66,-7.23,5.75,0,4,5
-3.56,-7.29,5.96,0,4,5
-3.65,-7.2,6.13,0,4,5
-3.74,-7.23,5.97,0,4,5
-3.48,-7.34,5.86,0,4,5
-3.41,-7.08,5.85,0,4,5
-3.48,-7.1,5.64,0,4,5
-3.37,-7.11,5.51,0,4,5
-3.33,-7.0,5.45,0,4,5
-3.13,-6.96,5.51,0,4,5
-3.19,-7.02,5.45,0,4,5
-3.27,-6.92,5.34,0,4,5
-3.57,-6.81,5.01,0,4,5
-3.59,-6.78,5.01,0,4,5
-3.26,-7.06,5.69,0,4,5
-2.83,-7.26,6.1,0,4,5
-2.95,-7.22,5.84,0,4,5
-3.58,-6.71,5.07,0,4,5
-4.05,-6.31,4.88,0,4,5
-3.88,-6.53,5.19,0,4,5
-3.09,-7.1,5.67,0,4,5
-2.85,-7.44,5.75,0,4,5
-3.03,-7.49,5.92,0,4,5
-3.39,-7.16,5.59,0,4,5
-3.53,-6.85,5.19,0,4,5
-3.4,-6.69,5.53,0,4,5
-3.21,-6.79,5.74,0,4,5
-3.42,-7.06,5.84,0,4,5
-3.19,-7.64,5.7,0,4,5
-3.42,-7.44,5.43,0,4,5
-3.77,-6.6,5.33,0,4,5
-4.0,-5.92,5.59,0,4,5
-3.82,-6.05,6.0,0,4,5
-3.29,-6.54,6.32,0,4,5
-4.39,1.78,5.86,0,4,6
-1.32,5.04,11.32,0,4,6
7.2,-3.02,11.86,0,4,6
10.91,-14.8,-1.02,0,4,6
6.24,-18.92,-2.85,0,4,6
15.75,-19.62,2.08,0,4,6
12.98,-19.62,-6.21,0,4,6
5.24,-19.62,3.09,0,4,6
10.64,-11.21,13.27,0,4,6
8.13,-9.59,19.62,0,4,6
4.4,-10.07,19.62,0,4,6
-0.43,-13.73,19.62,0,4,6
