Accel_X,Accel_Y,Accel_Z,Fall_Indicator
-8.28,2.15,-5.00, 0
-8.04,2.05,-5.19, 0
-8.44,1.88,-5.43, 0
-8.49,2.02,-5.51, 0
-8.27,2.07,-5.36, 0
-8.26,2.28,-5.09, 0
-8.16,2.39,-5.01, 0
-8.16,2.24,-5.08, 0
-7.68,2.22,-5.37, 0
-7.39,2.22,-5.58, 0
-7.25,2.43,-5.48, 0
-7.19,2.88,-5.17, 0
-7.23,3.40,-4.77, 0
-6.98,3.89,-5.10, 0
-6.89,4.60,-5.54, 0
-7.19,5.25,-5.23, 0
-7.45,4.91,-4.82, 0
-9.64,2.62,-2.44, 0
-8.02,2.28,0.47, 0
-7.88,1.36,-0.57, 0
-9.14,-2.00,-5.98, 0
-12.10,-4.18,-12.06, 0
-14.79,-1.90,-11.19, 0
-12.51,1.77,-7.91, 0
-9.92,2.62,-4.84, 0
-8.43,2.26,-2.76, 0
-7.16,0.02,-0.22, 0
-5.87,-1.26,-0.17, 0
-7.16,0.12,-2.13, 0
-9.13,1.85,-4.01, 0
-9.76,3.09,-4.44, 0
-9.75,2.44,-4.06, 0
-9.42,0.89,-3.98, 0
-8.82,0.00,-3.28, 0
-8.00,-0.10,-2.68, 0
-7.75,0.75,-3.02, 0
-8.09,1.91,-3.76, 0
-8.58,2.84,-4.18, 0
-8.60,3.06,-4.01, 0
-8.27,2.81,-3.43, 0
-7.94,2.55,-3.13, 0
-7.90,2.43,-3.21, 0
-8.21,2.39,-3.57, 0
-8.05,2.57,-3.68, 0
-7.60,2.84,-3.38, 0
-7.07,2.97,-3.06, 0
-7.31,2.81,-2.83, 0
-8.12,2.64,-3.03, 0
-8.10,2.45,-4.02, 0
-8.26,2.22,-4.06, 0
-8.86,3.03,-4.02, 0
-8.80,4.46,-4.37, 0
-12.78,2.94,-4.43, 0
-15.19,2.32,-8.98, 0
-12.21,1.32,-10.16, 0
-9.71,-0.67,-5.29, 0
-8.78,-1.31,-1.27, 0
-7.42,0.35,-0.14, 0
-7.60,2.50,-1.19, 0
-8.54,1.21,-3.89, 0
-8.80,-1.18,-6.58, 0
-8.38,-2.16,-7.39, 0
-7.69,-1.27,-6.00, 0
-7.59,-0.73,-4.27, 0
-7.75,-0.50,-3.71, 0
-7.58,0.40,-3.81, 0
-7.73,1.79,-5.00, 0
-8.47,2.49,-6.00, 0
-8.78,2.56,-6.23, 0
-8.62,1.98,-6.01, 0
-8.13,1.37,-5.28, 0
-7.54,1.09,-4.43, 0
-7.39,1.14,-4.32, 0
-7.60,1.84,-4.76, 0
-7.81,2.64,-5.33, 0
-7.82,3.14,-5.53, 0
-7.62,3.25,-5.25, 0
-7.55,3.14,-4.83, 0
-7.41,2.92,-4.61, 0
-7.72,2.10,-5.10, 0
-8.35,1.27,-5.75, 0
-8.74,0.70,-6.08, 0
-8.67,0.90,-5.61, 0
-8.47,1.79,-5.10, 0
-8.09,2.57,-4.88, 0
-7.57,2.53,-5.13, 0
-8.46,1.73,-4.71, 0
-7.21,1.16,-4.71, 0
-6.98,1.09,-4.78, 0
-8.71,3.24,-4.58, 0
-10.53,6.25,-4.56, 0
-11.19,5.85,-7.61, 0
-12.17,2.31,-10.73, 0
-11.51,-0.33,-10.85, 0
-9.15,-0.89,-5.93, 0
-6.06,-1.37,-1.02, 0
-4.98,-1.61,0.14, 0
-5.65,-2.08,-0.59, 0
-6.56,-1.78,-1.93, 0
-7.41,-0.41,-3.44, 0
-9.48,1.70,-4.82, 0
-11.43,4.07,-5.82, 0
-11.27,5.08,-6.26, 0
-10.34,4.59,-4.99, 0
-8.92,3.44,-3.58, 0
-8.05,2.22,-3.08, 0
-7.96,1.87,-3.63, 0
-8.55,1.96,-4.26, 0
-8.57,2.16,-4.44, 0
-7.37,2.37,-3.62, 0
-6.42,1.87,-2.50, 0
-6.44,1.87,-2.49, 0
-6.80,2.08,-3.71, 0
-7.34,2.72,-4.79, 0
-8.16,2.92,-4.63, 0
-8.36,3.19,-4.03, 0
-7.39,3.60,-4.71, 0
-6.82,3.78,-4.49, 0
-7.52,4.72,-4.35, 0
-8.43,6.28,-4.06, 0
-12.65,4.88,-4.81, 0
-13.16,3.36,-8.62, 0
-10.21,1.26,-8.29, 0
-9.04,-1.29,-3.90, 0
-9.79,-2.00,-3.36, 0
-8.81,-0.40,-4.41, 0
-8.13,1.38,-3.14, 0
-8.04,1.04,-2.79, 0
-7.76,-0.33,-3.38, 0
-8.72,-1.24,-4.86, 0
-8.84,-0.47,-5.34, 0
-8.00,0.56,-4.61, 0
-7.81,0.88,-4.59, 0
-8.37,1.12,-4.80, 0
-8.63,0.98,-4.97, 0
-8.56,0.81,-4.80, 0
-8.50,0.72,-4.92, 0
-8.34,0.30,-5.19, 0
-8.05,-0.08,-5.68, 0
-8.40,-0.04,-6.03, 0
-8.54,-0.36,-5.73, 0
-7.94,-0.01,-5.64, 0
-8.37,0.22,-5.85, 0
-8.54,0.89,-5.75, 0
-8.49,0.88,-5.65, 0
-8.34,0.73,-5.38, 0
-8.22,0.83,-5.19, 0
-7.64,1.52,-4.93, 0
-7.85,1.98,-5.90, 0
-8.44,2.20,-6.15, 0
-8.16,1.78,-5.76, 0
-8.00,1.49,-5.06, 0
-9.73,0.42,-4.46, 0
-8.42,0.74,-2.44, 0
-8.19,1.86,-1.29, 0
-8.86,2.17,-3.07, 0
-10.40,0.29,-5.72, 0
-11.05,-1.99,-7.75, 0
-10.65,-3.15,-8.01, 0
-9.04,-2.21,-6.44, 0
-7.68,-0.49,-3.20, 0
-6.90,0.54,-1.72, 0
-6.75,1.30,-2.05, 0
-7.16,1.81,-3.71, 0
-7.70,2.13,-5.08, 0
-8.11,2.52,-4.72, 0
-8.27,3.39,-3.47, 0
-8.30,3.83,-2.44, 0
-8.24,3.95,-2.38, 0
-8.81,3.41,-2.68, 0
-9.09,2.61,-3.25, 0
-9.75,2.24,-3.49, 0
-9.69,2.59,-3.73, 0
-9.65,2.77,-3.37, 0
-9.16,2.45,-2.82, 0
-8.55,1.88,-2.51, 0
-8.24,1.32,-2.47, 0
-8.44,0.69,-2.61, 0
-8.92,0.28,-3.24, 0
-8.94,0.07,-4.48, 0
-9.27,-0.13,-4.98, 0
-8.99,0.33,-4.60, 0
-8.56,0.92,-4.05, 0
-11.58,1.28,-5.08, 0
-12.40,3.65,-8.02, 0
-9.01,3.81,-6.10, 0
-6.46,2.84,-1.07, 0
-6.46,1.74,0.56, 0
-8.84,1.18,-2.12, 0
-9.59,-0.24,-5.13, 0
-9.80,-1.58,-6.10, 0
-9.56,-0.90,-4.68, 0
-8.29,0.98,-3.75, 0
-8.00,2.22,-3.29, 0
-8.32,2.33,-3.70, 0
-8.35,0.46,-5.05, 0
-8.06,-1.77,-5.96, 0
-7.62,-2.87,-6.43, 0
-7.84,-2.41,-5.46, 0
-7.59,-0.23,-5.45, 0
-8.44,1.51,-5.80, 0
-9.00,1.49,-6.51, 0
-8.77,0.64,-6.31, 0
-8.89,-0.59,-5.53, 0
-8.38,-1.35,-4.96, 0
-8.21,-1.91,-5.30, 0
-7.88,-1.83,-5.97, 0
-7.47,-2.07,-6.04, 0
-7.70,-2.79,-7.02, 0
-11.57,-1.68,-6.04, 0
-9.23,2.15,-3.28, 0
-8.08,4.26,-0.53, 0
-7.82,2.65,-1.91, 0
-7.78,-0.42,-4.37, 0
-8.88,-2.90,-5.44, 0
-8.90,-1.63,-3.96, 0
-7.61,0.03,-0.68, 0
-8.15,0.58,-0.11, 0
-10.80,-1.93,-1.28, 0
-10.84,-2.09,-3.41, 0
-9.92,-0.35,-3.65, 0
-9.39,-0.01,-1.71, 0
-8.34,-0.39,-0.46, 0
-8.11,-1.75,-1.05, 0
-9.01,-2.16,-2.45, 0
-9.32,-1.77,-1.95, 0
-9.01,-2.03,-1.80, 0
-8.98,-3.04,-1.79, 0
-9.19,-3.88,-1.51, 0
-8.64,-3.31,-0.87, 0
-8.50,-2.58,-0.60, 0
-8.85,-2.56,-1.10, 0
-9.64,-3.61,-2.74, 0
-9.98,-4.45,-3.56, 0
-9.22,-4.62,-2.52, 0
-8.32,-4.45,-0.80, 0
-8.32,-4.04,-0.39, 0
-8.90,-3.80,-1.57, 0
-9.79,-3.88,-2.58, 0
-9.55,-3.85,-2.93, 0
-8.56,-4.68,-2.31, 0
-7.47,-4.88,-1.67, 0
-7.20,-5.32,-1.49, 0
-7.47,-5.39,-1.74, 0
-8.13,-5.40,-2.25, 0
-8.73,-5.00,-2.31, 0
-9.12,-4.49,-2.03, 0
-9.31,-3.83,-1.97, 0
-9.76,-3.83,-1.84, 0
-9.58,-4.41,-1.83, 0
-9.01,-4.80,-1.78, 0
-8.54,-4.76,-1.62, 0
-8.25,-4.51,-1.50, 0
-8.19,-4.21,-1.60, 0
-8.20,-4.22,-1.65, 0
-8.14,-4.51,-1.77, 0
-8.16,-4.86,-1.97, 0
-8.17,-5.02,-2.00, 0
-8.30,-4.89,-1.81, 0
-8.20,-4.52,-1.84, 0
-8.18,-4.53,-1.88, 0
-8.26,-4.54,-1.94, 0
-8.28,-4.45,-1.86, 0
-8.26,-4.24,-1.71, 0
-8.23,-4.25,-1.62, 0
-8.16,-4.44,-1.75, 0
-8.39,-4.40,-1.67, 0
-8.66,-4.25,-1.77, 0
-8.92,-4.14,-2.11, 0
-8.94,-4.32,-2.39, 0
-8.58,-4.49,-2.22, 0
-8.25,-4.36,-1.86, 0
-8.18,-4.24,-1.69, 0
-8.28,-4.08,-1.90, 0
-8.30,-4.06,-1.99, 0
-8.26,-4.11,-1.94, 0
-8.30,-4.01,-1.68, 0
-8.32,-3.77,-1.66, 0
-8.44,-3.56,-1.61, 0
-8.54,-3.54,-1.72, 0
-8.61,-3.73,-1.71, 0
-9.03,-3.92,-1.63, 0
-9.19,-3.96,-1.94, 0
-9.27,-4.22,-2.08, 0
-9.27,-4.28,-1.98, 0
-8.66,-3.99,-2.04, 0
-7.92,-4.16,-2.54, 0
-7.32,-4.57,-2.81, 0
-7.01,-4.43,-2.89, 0
-6.75,-4.39,-3.01, 0
-6.97,-4.56,-3.20, 0
-7.81,-4.33,-3.04, 0
-8.94,-3.76,-2.96, 0
-8.90,-3.17,-3.63, 0
-8.69,-3.21,-3.46, 0
-8.00,-2.67,-2.52, 0
-7.43,-2.43,-1.37, 0
-7.46,-3.18,-1.25, 0
-7.30,-4.23,-1.86, 0
-7.25,-4.19,-1.93, 0
-7.78,-3.47,-1.78, 0
-8.25,-2.49,-1.66, 0
-8.15,-2.77,-1.89, 0
-7.47,-3.08,-1.55, 0
-7.04,-3.43,-1.00, 0
-7.15,-3.56,-0.68, 0
-7.41,-3.84,-1.36, 0
-8.09,-4.41,-1.79, 0
-8.21,-4.52,-1.60, 0
-8.80,-4.22,-1.58, 0
-8.56,-3.69,-1.86, 0
-8.56,-3.29,-1.92, 0
-8.42,-3.76,-1.73, 0
-8.89,-3.63,-1.09, 0
-9.12,-2.57,-1.40, 0
-9.13,-2.51,-1.74, 0
-9.06,-2.39,-2.10, 0
-8.96,-2.19,-1.74, 0
-8.94,-1.71,-1.07, 0
-9.31,-1.43,-1.31, 0
-9.73,-1.73,-2.25, 0
-9.78,-1.72,-2.36, 0
-9.61,-1.52,-1.66, 0
-9.63,-1.32,-1.06, 0
-9.75,-1.13,-0.92, 0
-10.24,-0.84,-1.04, 0
-10.82,-0.28,-1.25, 0
-10.56,0.24,-0.97, 0
-10.54,0.09,-0.26, 0
-10.34,-0.26,-0.32, 0
-10.68,-0.54,-0.91, 0
-10.82,-0.50,-1.08, 0
-10.36,-0.48,-0.53, 0
-10.01,-0.52,0.04, 0
-9.84,-0.48,-0.07, 0
-10.20,-0.32,-0.32, 0
-10.31,-0.01,-0.80, 0
-10.15,-0.34,-0.57, 0
-9.97,-0.86,0.01, 0
-10.16,-1.26,-0.45, 0
-10.67,-0.89,-1.29, 0
-10.25,-0.09,-0.85, 0
-9.53,0.15,0.09, 0
-9.26,-0.17,0.46, 0
-9.56,-0.32,-0.32, 0
-10.23,-0.00,-0.95, 0
-10.03,0.57,-0.81, 0
-10.84,-0.41,0.56, 0
-12.06,-0.04,0.31, 0
-11.97,0.90,-0.59, 0
-10.38,1.01,-1.43, 0
-8.61,0.15,-0.51, 0
-8.17,0.05,-0.21, 0
-8.97,0.65,0.02, 0
-9.39,0.53,0.06, 0
-9.94,-0.21,-0.30, 0
-10.52,-0.93,-1.34, 0
-9.90,-0.41,-1.50, 0
-9.82,0.51,-0.11, 0
-10.01,0.61,-0.00, 0
-10.29,-0.22,-0.55, 0
-9.63,-1.20,-0.21, 0
-8.66,-2.24,0.15, 0
-8.36,-3.00,0.87, 0
-8.30,-2.73,0.64, 0
-8.71,-1.07,0.21, 0
-9.36,0.80,0.10, 0
-10.12,1.40,0.36, 0
-10.32,0.86,0.34, 0
-10.15,-0.19,-0.04, 0
-9.41,-0.62,0.30, 0
-8.62,-0.44,1.03, 0
-8.62,-0.34,1.11, 0
-9.19,-0.39,0.37, 0
-9.67,-0.46,-0.10, 0
-9.89,-0.32,-0.25, 0
-9.93,0.04,-0.12, 0
-9.88,0.15,0.21, 0
-9.85,-0.16,0.11, 0
-9.88,-0.18,-0.20, 0
-9.55,0.18,0.09, 0
-9.30,0.41,0.45, 0
-9.43,0.41,0.11, 0
-9.63,0.17,-0.32, 0
-9.73,-0.09,-0.20, 0
-9.58,-0.31,0.00, 0
-9.78,-0.34,-0.23, 0
-9.89,-0.19,-0.53, 0
-9.63,-0.13,-0.20, 0
-9.27,-0.24,0.22, 0
-9.32,-0.34,0.17, 0
-9.46,-0.35,-0.12, 0
-9.60,-0.40,-0.29, 0
-9.43,-0.60,-0.17, 0
-9.48,-0.85,-0.11, 0
-9.61,-0.74,-0.31, 0
-9.77,-0.55,-0.37, 0
-9.73,-0.39,-0.32, 0
-9.55,-0.42,-0.21, 0
-9.47,-0.56,-0.16, 0
-9.51,-0.78,-0.27, 0
-9.50,-0.77,-0.29, 0
-9.53,-0.59,-0.27, 0
-9.48,-0.45,-0.17, 0
-9.58,-0.47,-0.25, 0
-9.69,-0.42,-0.37, 0
-9.65,-0.35,-0.26, 0
-9.60,-0.31,-0.14, 0
-9.62,-0.30,-0.28, 0
-9.57,-0.37,-0.33, 0
-9.53,-0.45,-0.21, 0
-9.40,-0.45,-0.13, 0
-9.50,-0.38,-0.30, 0
-9.63,-0.36,-0.39, 0
-9.55,-0.38,-0.45, 0
-9.57,-0.44,-0.26, 0
-9.59,-0.38,-0.28, 0
-9.65,-0.29,-0.34, 0
-9.62,-0.38,-0.29, 0
-9.53,-0.56,-0.14, 0
-9.53,-0.55,-0.26, 0
-9.66,-0.46,-0.37, 0
-9.68,-0.49,-0.30, 0
-9.52,-0.43,-0.25, 0
-9.60,-0.34,-0.30, 0
-9.67,-0.23,-0.40, 0
-9.61,-0.36,-0.29, 0
-9.48,-0.55,-0.12, 0
-9.58,-0.50,-0.13, 0
-9.65,-0.33,-0.27, 0
-9.63,-0.33,-0.29, 0
-9.61,-0.34,-0.27, 0
-9.70,-0.26,-0.29, 0
-9.77,-0.06,-0.44, 0
-10.23,-0.16,-0.38, 0
-10.33,0.00,-0.27, 0
-11.01,-0.04,0.01, 0
-10.46,0.40,0.12, 0
-10.29,0.38,0.55, 0
-9.88,-0.02,0.90, 0
-10.52,-0.34,0.91, 0
-11.13,-1.01,-0.03, 0
-10.38,-1.84,-0.50, 0
-8.88,-1.83,0.05, 0
-8.79,-2.22,0.56, 0
-10.57,-2.10,-0.27, 0
-12.05,0.13,-0.39, 0
-11.52,1.13,0.27, 0
-11.20,-0.02,0.86, 0
-11.27,-0.85,0.09, 0
-11.59,-0.99,-0.26, 0
-11.35,-0.57,0.36, 0
-10.74,-0.43,1.00, 0
-10.80,-0.87,1.00, 0
-10.88,-1.12,0.46, 0
-10.85,-1.32,0.44, 0
-10.26,-1.42,0.36, 0
-9.82,-1.76,0.32, 0
-9.49,-2.17,0.20, 0
-9.10,-2.45,0.33, 0
-9.02,-2.60,0.34, 0
-8.90,-2.82,0.24, 0
-8.23,-2.78,-0.15, 0
-7.99,-3.14,-0.24, 0
-7.59,-3.96,-0.54, 0
-6.82,-4.84,-0.58, 0
-6.25,-4.92,-0.34, 0
-6.16,-4.61,-0.17, 0
-6.03,-4.39,-0.05, 0
-6.31,-4.14,-0.33, 0
-6.67,-3.99,-0.92, 0
-6.35,-4.45,-0.93, 0
-6.17,-5.40,-0.69, 0
-6.27,-6.04,-0.98, 0
-6.49,-5.94,-1.19, 0
-6.57,-5.59,-1.71, 0
-7.04,-5.09,-2.55, 0
-6.95,-5.18,-2.63, 0
-6.45,-5.89,-1.63, 0
-6.22,-6.21,-1.31, 0
-6.81,-6.50,-2.44, 0
-7.86,-6.75,-3.58, 0
-7.94,-6.50,-3.63, 0
-7.44,-5.76,-2.90, 0
-7.61,-5.14,-2.73, 0
-8.03,-5.05,-3.46, 0
-8.07,-4.91,-3.81, 0
-8.20,-4.36,-3.59, 0
-8.14,-3.91,-3.57, 0
-8.17,-3.59,-3.64, 0
-8.30,-3.61,-3.97, 0
-8.44,-3.43,-3.82, 0
-8.46,-3.39,-3.77, 0
-8.78,-2.95,-4.25, 0
-8.91,-2.77,-4.54, 0
-10.70,-4.99,-4.31, 0
-10.12,0.35,-1.75, 0
-8.00,2.94,-0.05, 0
-8.21,-0.16,-2.04, 0
-7.81,-5.28,-2.36, 0
-7.14,-6.97,-2.38, 0
-9.10,-4.22,-3.36, 0
-10.51,-0.58,-4.00, 0
-9.91,0.32,-3.28, 0
-8.69,-1.63,-2.19, 0
-8.22,-3.50,-2.04, 0
-8.71,-3.54,-2.52, 0
-8.88,-2.62,-2.65, 0
-8.96,-1.79,-2.40, 0
-8.69,-0.96,-2.16, 0
-8.70,-0.78,-2.36, 0
-8.68,-1.30,-2.70, 0
-9.03,-1.76,-2.84, 0
-9.41,-2.08,-3.07, 0
-9.72,-1.90,-3.27, 0
-9.33,-1.55,-3.54, 0
-8.68,-1.18,-3.33, 0
-8.28,-0.82,-2.82, 0
-8.28,-0.08,-2.65, 0
-8.39,0.42,-2.11, 0
-7.92,1.04,-2.05, 0
-8.11,1.53,-1.88, 0
-8.71,1.54,-2.45, 0
-9.84,1.07,-3.06, 0
-9.87,0.74,-3.24, 0
-9.58,0.53,-3.33, 0
-9.02,0.58,-3.08, 0
-8.72,0.73,-2.79, 0
-7.73,1.21,-2.41, 0
-7.43,1.79,-1.91, 0
-8.56,3.62,-1.86, 0
-8.34,5.06,-2.65, 0
-8.83,5.21,-3.24, 0
-9.08,4.51,-3.70, 0
-8.86,3.22,-4.18, 0
-8.56,1.35,-4.21, 0
-8.49,0.27,-3.90, 0
-9.29,-0.01,-3.68, 0
-10.91,0.81,-6.08, 0
-12.88,1.20,-7.77, 0
-11.55,1.31,-6.39, 0
-9.49,1.51,-3.56, 0
-7.25,1.83,-1.68, 0
-7.99,1.36,-1.77, 0
-9.07,0.75,-3.79, 0
-9.13,-0.53,-4.49, 0
-9.07,-0.88,-4.32, 0
-8.86,-0.60,-5.02, 0
-8.44,-0.65,-5.48, 0
-8.24,-0.00,-5.29, 0
-7.95,0.58,-4.88, 0
-7.97,0.74,-4.37, 0
-7.70,0.87,-4.46, 0
-7.59,1.11,-4.97, 0
-8.13,1.17,-5.74, 0
-8.33,1.25,-6.19, 0
-8.08,1.03,-5.67, 0
-7.63,0.98,-4.97, 0
-7.50,0.80,-5.12, 0
-7.69,1.06,-5.69, 0
-8.02,1.37,-6.10, 0
-8.36,1.32,-6.38, 0
-8.59,1.35,-6.11, 0
-8.23,1.52,-5.65, 0
-7.98,2.06,-5.30, 0
-8.03,2.40,-5.45, 0
-8.03,2.58,-5.79, 0
-7.81,2.84,-5.88, 0
-7.97,2.85,-5.75, 0
-7.90,2.79,-5.68, 0
-7.55,2.67,-5.62, 0
-7.35,2.72,-5.48, 0
-7.26,2.86,-5.38, 0
-7.15,2.84,-5.48, 0
-7.11,3.09,-5.57, 0
-7.42,3.14,-5.83, 0
-7.75,3.26,-6.09, 0
-7.80,3.13,-5.95, 0
-7.57,2.99,-5.62, 0
-6.93,2.33,-5.75, 0
-8.33,1.25,-4.78, 0
-8.79,1.95,-2.74, 0
-8.73,3.07,-4.35, 0
-9.93,2.51,-6.86, 0
-10.83,2.40,-8.91, 0
-11.07,2.08,-9.14, 0
-10.04,1.86,-7.35, 0
-8.00,1.35,-3.99, 0
-6.72,-0.02,-2.62, 0
-6.42,-1.37,-2.69, 0
-6.62,-2.12,-2.41, 0
-7.15,-2.15,-2.97, 0
-8.38,-1.16,-4.06, 0
-9.75,1.65,-5.22, 0
-11.05,3.68,-5.92, 0
-11.10,3.60,-6.18, 0
-9.53,2.82,-5.25, 0
-7.85,2.23,-3.69, 0
-7.10,2.25,-3.06, 0
-7.28,2.32,-3.46, 0
-8.06,2.57,-4.48, 0
-8.39,2.31,-4.73, 0
-7.70,2.22,-4.26, 0
-7.50,2.12,-3.48, 0
-6.47,2.51,-3.71, 0
-6.38,2.62,-4.01, 0
-7.02,2.82,-3.93, 0
-7.50,3.43,-4.36, 0
-7.60,3.98,-4.91, 0
-7.46,4.51,-4.76, 0
-7.81,5.39,-4.67, 0
-8.11,5.94,-4.48, 0
-12.10,3.75,-5.82, 0
-13.68,2.40,-10.32, 0
-10.54,0.89,-9.38, 0
-7.98,0.25,-4.20, 0
-7.42,-0.31,-1.54, 0
-8.21,-0.53,-2.91, 0
-8.74,-0.75,-4.61, 0
-8.39,-1.04,-4.17, 0
-8.42,0.11,-3.36, 0
-8.98,0.57,-4.29, 0
-8.77,0.61,-5.51, 0
-8.47,0.78,-5.55, 0
-8.29,1.02,-5.07, 0
-8.13,0.99,-4.78, 0
-7.52,0.65,-4.78, 0
-7.86,0.53,-5.25, 0
-8.40,0.97,-5.62, 0
-8.26,1.32,-5.48, 0
-7.84,1.18,-5.29, 0
-7.76,0.81,-5.47, 0
-7.89,0.64,-5.68, 0
-7.81,0.66,-5.78, 0
-8.03,0.58,-5.70, 0
-8.08,1.17,-5.63, 0
-7.97,1.53,-5.62, 0
-8.18,1.89,-5.68, 0
-8.43,2.17,-5.40, 0
-8.21,2.54,-5.01, 0
-8.01,3.04,-4.80, 0
-8.20,2.73,-5.02, 0
-7.91,1.78,-5.14, 0
-7.51,1.19,-4.86, 0
-7.27,1.18,-4.99, 0
-7.56,1.80,-5.40, 0
-7.71,2.23,-5.95, 0
-7.50,2.17,-6.47, 0
-8.40,1.57,-5.41, 0
-8.75,2.60,-2.11, 0
-7.93,2.54,-2.90, 0
-8.96,0.34,-5.69, 0
-9.46,-1.16,-7.22, 0
-9.22,-0.49,-6.61, 0
-9.04,1.74,-5.53, 0
-9.32,3.60,-4.78, 0
-9.37,3.77,-5.04, 0
-9.56,2.56,-5.49, 0
-9.66,1.17,-5.50, 0
-8.80,0.45,-4.50, 0
-7.80,0.50,-3.60, 0
-7.54,0.81,-4.04, 0
-8.00,0.97,-4.49, 0
-8.56,0.45,-4.72, 0
-8.60,0.05,-4.93, 0
-8.25,0.36,-4.60, 0
-8.07,1.08,-4.32, 0
-8.13,1.94,-4.56, 0
-8.33,2.25,-4.51, 0
-8.31,2.30,-4.48, 0
-8.34,2.20,-4.36, 0
-8.24,2.18,-4.30, 0
-8.35,2.26,-4.36, 0
-8.36,2.55,-4.56, 0
-8.37,2.65,-4.58, 0
-8.41,2.43,-4.40, 0
-8.74,2.19,-4.35, 0
-8.83,1.85,-4.86, 0
-8.97,1.40,-4.92, 0
-9.13,0.88,-4.56, 0
-9.06,0.36,-4.60, 0
-9.13,-0.07,-4.78, 0
-8.78,-0.37,-4.46, 0
-8.35,-0.10,-4.23, 0
-8.48,0.22,-3.74, 0
-8.49,1.01,-3.84, 0
-8.26,1.43,-3.99, 0
-8.05,1.83,-3.90, 0
-7.79,2.38,-3.66, 0
-8.41,3.12,-3.46, 0
-9.04,3.73,-4.25, 0
-9.38,3.66,-4.76, 0
-8.90,3.31,-4.33, 0
-7.89,3.13,-3.13, 0
-7.40,2.96,-2.38, 0
-7.70,3.02,-2.72, 0
-8.88,2.25,-3.53, 0
-10.80,0.50,-5.40, 0
-10.19,-0.51,-7.97, 0
-13.35,1.22,-8.96, 0
-9.92,3.04,-6.39, 0
-7.20,1.44,-2.30, 0
-6.20,0.43,-1.29, 0
-6.36,-0.30,-2.34, 0
-7.46,0.04,-4.08, 0
-9.24,-0.34,-5.30, 0
-9.28,-1.39,-6.57, 0
-8.67,-1.94,-7.91, 0
-8.15,-1.91,-7.99, 0
-7.60,-0.71,-6.05, 0
-7.36,0.80,-4.63, 0
-7.78,1.79,-5.19, 0
-8.17,1.70,-6.69, 0
-8.68,0.80,-7.95, 0
-8.44,-0.20,-8.09, 0
-7.45,-0.41,-7.29, 0
-6.95,-0.30,-6.06, 0
-6.62,-0.17,-5.84, 0
-6.93,-0.19,-6.55, 0
-7.43,-0.06,-7.36, 0
-7.57,0.83,-7.81, 0
-7.86,1.39,-7.35, 0
-7.89,1.86,-6.57, 0
-7.44,2.26,-5.49, 0
-7.25,2.77,-4.88, 0
-7.38,3.47,-5.05, 0
-8.21,3.75,-5.02, 0
-9.24,2.88,-3.82, 0
-9.28,1.52,-0.75, 0
-8.02,0.06,-0.95, 0
-8.53,-0.59,-5.09, 0
-8.57,-0.11,-7.97, 0
-8.68,3.57,-8.79, 0
-10.27,7.39,-7.69, 0
-11.20,7.98,-6.10, 0
-10.18,5.41,-5.03, 0
-6.63,3.14,-5.12, 0
-5.64,3.09,-3.78, 0
-6.59,5.09,-2.22, 0
-7.36,6.20,-2.15, 0
-7.91,6.17,-2.98, 0
-8.12,4.63,-4.15, 0
-8.18,2.98,-4.29, 0
-7.89,2.45,-3.65, 0
-7.62,2.81,-2.55, 0
-7.99,3.18,-2.39, 0
-8.20,3.16,-3.04, 0
-8.10,2.86,-3.43, 0
-7.88,2.41,-3.68, 0
-7.91,2.20,-3.29, 0
-7.63,2.61,-3.13, 0
-7.56,3.56,-3.36, 0
-7.25,4.45,-3.56, 0
-7.12,5.59,-3.10, 0
-7.44,6.64,-2.67, 0
-7.85,7.10,-2.38, 0
-8.15,6.25,-2.78, 0
-8.79,4.76,-3.98, 0
-9.33,3.35,-4.75, 0
-8.23,3.01,-4.68, 0
-7.69,2.69,-3.78, 0
-7.80,2.35,-3.04, 0
-8.24,1.67,-2.84, 0
-8.43,1.32,-3.37, 0
-8.80,1.63,-3.43, 0
-19.62,-7.11,-4.15, 0
-19.62,-7.22,-10.26, 0
-17.75,-9.16,-15.72, 0
-7.10,-4.34,-6.33, 0
-5.40,2.28,2.99, 0
-7.82,10.11,1.36, 0
-8.93,10.27,-4.48, 0
-8.01,3.58,-9.72, 0
-9.00,-4.44,-9.32, 0
-8.23,-8.82,-6.98, 0
-4.77,-8.43,-3.41, 0
-3.68,-5.50,-1.54, 0
-5.40,-1.57,-3.59, 0
-8.30,1.61,-7.06, 0
-10.45,2.28,-9.51, 0
-9.21,2.94,-9.81, 0
-7.85,2.25,-6.65, 0
-6.60,1.90,-3.80, 0
-6.10,1.80,-3.38, 0
-7.24,1.56,-4.65, 0
-7.79,1.88,-6.13, 0
-8.33,2.59,-6.60, 0
-7.75,2.86,-6.22, 0
-7.25,2.75,-5.15, 0
-7.19,2.15,-4.29, 0
-7.14,1.53,-4.21, 0
-7.19,1.25,-4.98, 0
-7.97,1.08,-5.41, 0
-7.57,1.54,-6.03, 0
-7.53,1.82,-5.83, 0
-7.40,2.42,-5.21, 0
-6.87,2.63,-4.95, 0
-7.97,1.41,-5.23, 0
-8.41,0.70,-5.29, 0
-7.81,1.84,-5.38, 0
-6.90,1.86,-5.95, 0
-9.63,3.27,-3.83, 0
-9.62,5.50,-4.55, 0
